Date,Close-Last,Volume,Open,High,Low
2018-06-25,122.61,5797958,124.43,124.64,121.93
2018-06-26,124.16,4585249,123.03,124.61,122.57
2018-06-27,126,6330340,125.15,127.42,125.06
2018-06-28,125.66,3811894,126.54,126.86,124.995
2018-06-29,126.43,5669674,125.74,127.73,125.74
2018-07-02,124.25,5069075,125.28,125.29,123.561
2018-07-03,124.73,3919561,125.46,126.69,124.55
2018-07-05,123.98,4973099,126.11,126.25,123.82
2018-07-06,124.14,4019858,123.52,124.515,123.1861
2018-07-09,125.99,3928265,125,126.28,124.69
2018-07-10,127.59,5087827,127.33,128.51,126.75
2018-07-11,123.52,6372538,126.23,126.68,122.965
2018-07-12,124.26,3744324,124.44,124.95,123.59
2018-07-13,124.04,3352685,124.2,124.88,123.63
2018-07-16,122.98,4314790,123.01,123.88,121.88
2018-07-17,121.91,4122598,122.36,122.9552,121.8
2018-07-18,121.53,6012474,121.24,121.67,119.67
2018-07-19,121.67,4462296,121.1,122.14,121.01
2018-07-20,122.27,5394730,121.25,122.35,121.01
2018-07-23,121.33,5355372,122.35,123.07,121.16
2018-07-24,123.85,4423381,121.87,124.16,121.86
2018-07-25,124.9,4278188,123.62,125.23,123.2725
2018-07-26,123.95,5539359,124.7,125.38,123.8
2018-07-27,125.97,7580925,122.79,127.04,122.08
2018-07-30,127.83,5728455,126.76,128.41,126.22
2018-07-31,126.27,5893773,128,128.55,126.13
2018-08-01,125.39,4660934,125.31,125.92,124.745
2018-08-02,123.76,4637100,124.44,124.81,123.3
2018-08-03,124.05,5299399,124.15,124.25,123.3315
2018-08-06,124.3,4455635,124.42,124.94,123.542
2018-08-07,125.18,4541967,125.54,125.7,124.75
2018-08-08,123.88,5955168,124.52,124.79,123.315
2018-08-09,122.53,5217054,123.96,124.37,122.26
2018-08-10,123.34,6126472,122.17,123.52,121.5
2018-08-13,122.44,4360024,123.31,123.6765,122.2626
2018-08-14,122.58,3621275,122.92,123.65,122
2018-08-15,117.94,9474619,121.7,121.73,117.43
2018-08-16,117.66,5454124,117.7,118.31,117.18
2018-08-17,117.8,6109506,118.15,118.58,117.091
2018-08-20,117.75,5393835,118,118.32,117.33
2018-08-21,117.94,4812127,118.375,118.93,117.79
2018-08-22,118.92,3636205,118.54,119.4569,118.42
2018-08-23,118.1,3830987,118.39,118.82,117.7
2018-08-24,119.01,4376654,118.9,119.54,118.72
2018-08-27,120.35,3899405,119.36,120.48,119.17
2018-08-28,119.86,4685672,120.6,121.34,119.75
2018-08-29,120.22,4099562,120,120.83,119.88
2018-08-30,119.81,3294180,120.08,120.43,119.55
2018-08-31,118.46,5283902,119.4,119.4,118.09
2018-09-04,118.87,4531937,118.93,119.63,118.345
2018-09-05,118.92,4618617,118.06,118.94,117.26
2018-09-06,115.23,8184735,117.89,118.51,115.135
2018-09-07,114.6,6577462,114.52,115.35,113.39
2018-09-10,114.48,5753186,115.43,115.72,114.38
2018-09-11,115.02,5571773,114.34,115.74,113.76
2018-09-12,115.79,5060153,116.42,117.49,115.76
2018-09-13,116.3,6031560,116.01,116.52,115.08
2018-09-14,117.38,4867487,116.43,117.61,116.35
2018-09-17,117.51,4830391,117.61,118.68,117.275
2018-09-18,118.13,4858016,118.5,118.9,117.98
2018-09-19,119.51,4855304,118.33,120.04,118.12
2018-09-20,119.42,5804508,120.19,121.32,119.11
