Date,Close-Last,Volume,Open,High,Low
2024-05-28,159.04,6928298,158.12,159.42,157.95
2024-05-29,156.9,5909632,158.02,158.49,156.44
2024-05-30,158.26,6371243,156.85,158.455,156.81
2024-05-31,162.3,10334230,158.63,162.58,158.51
2024-06-03,157.46,9009935,161.49,161.68,156.46
2024-06-04,156.13,6360542,155.72,156.35,154.11
2024-06-05,154.98,7058506,156.16,157.02,154.53
2024-06-06,155.93,5215140,154.5,156.02,153.39
2024-06-07,156.08,5887651,155.71,157.69,155.13
2024-06-10,156.74,7075943,156.41,158.2,156.32
2024-06-11,156.49,5132009,156.17,156.75,154.48
2024-06-12,154.22,10017420,157.49,157.625,152.4
2024-06-13,152.84,6163015,153.77,154.09,152.23
2024-06-14,152.57,6159138,153.13,153.295,151.97
2024-06-17,153.19,6321386,152.5,153.93,151.93
2024-06-18,153.33,6942882,153.55,155.95,152.84
2024-06-20,156.64,8336031,153.71,157.41,153.25
2024-06-21,155.28,21292090,156.8,157.665,155.22
2024-06-24,159.31,7971620,156.27,159.54,156.19
2024-06-25,158.46,6056711,159.12,159.36,157.67
2024-06-26,155.95,8637756,158.46,158.46,155.79
2024-06-27,156.32,5568733,156.7,156.94,155.635
2024-06-28,156.42,11283390,157.52,158.58,156.17
2024-07-01,156.52,5584116,157.16,158.7,155.98
2024-07-02,156.75,7216801,157.68,157.72,155.45
2024-07-03,156.71,3264196,156.94,157.74,156.5641
2024-07-05,154.31,6183056,156.55,156.55,153.68
2024-07-08,154.33,4990726,153.32,155.28,153.32
2024-07-09,152.98,5303129,153,154.76,152.3481
2024-07-10,155.13,5416594,152.5,155.44,152.3
2024-07-11,155.26,8323125,155,156.68,154.22
2024-07-12,155.59,6446316,156.16,156.44,154.56
2024-07-15,158.04,5661170,156.95,159.52,156.3705
2024-07-16,157.77,6924187,157.01,158.31,156.15
2024-07-17,161.23,7296622,158.5,161.48,158.29
2024-07-18,161.97,6577674,161.23,164.28,160.24
2024-07-19,159.15,6427723,162.48,162.7,158.41
2024-07-22,156.99,5577286,158.22,158.98,156.855
2024-07-23,154.09,6238721,156.35,156.5969,153.84
2024-07-24,155.07,5971731,154.69,155.7,153.42
2024-07-25,157.54,5432141,155.37,158.26,154.62
2024-07-26,157.84,5232519,157.73,159.04,157.06
2024-07-29,156.6,5071988,158.25,158.25,154.86
2024-07-30,159.57,5740861,156.46,160.09,156.435
2024-07-31,160.47,6209200,161.69,161.69,160.05
2024-08-01,152.62,16689950,158.71,159.5,152.03
2024-08-02,148.55,13278620,151.13,152.04,147.02
2024-08-05,144.66,13037190,145.52,145.77,143.41
2024-08-06,143.23,9692659,144.49,145.09,143.12
2024-08-07,142.41,8867862,144.58,145.725,142.28
2024-08-08,144.49,7531112,143.075,144.82,142.71
2024-08-09,144.99,7653053,144.21,146.11,143.19
2024-08-12,145.02,8442174,145.84,146.7381,139.69
2024-08-13,144.15,7794816,144.08,144.55,143.05
2024-08-14,144.67,5874216,144.39,145.24,143.43
2024-08-15,146.8,6304232,145.59,147.52,145.48
2024-08-16,147.27,6874416,146.05,147.62,145.64
2024-08-19,146.83,5967406,146.01,147.73,145.89
2024-08-20,144.69,7497606,146.33,146.51,144.56
2024-08-21,145.32,5984993,145.43,146.64,144.55
2024-08-22,145.73,4026998,145.35,146.3343,145.13
